ts_utc,day,sub_uid,label,equity_now,anchor,daily_pnl
2025-11-01 19:53:12,2025-11-01,302355261,302355261,569.69302101,432.35714772,137.33587329
2025-11-01 19:53:12,2025-11-01,260417078,260417078,572.21239923,432.71839743,139.49400180
2025-11-01 19:53:12,2025-11-01,253800120,253800120,573.89200073,432.71839743,141.17360330
2025-11-01 19:53:12,2025-11-01,152499802,152499802,573.89205870,434.87764318,139.01441552
2025-11-01 19:53:12,2025-11-01,152305682,152305682,574.31194564,435.95734618,138.35459946
2025-11-01 19:53:12,2025-11-01,152304954,152304954,577.67112916,434.52662721,143.14450195
2025-11-01 19:53:12,2025-11-01,65986659,65986659,577.67034118,433.80765585,143.86268533
2025-11-01 19:53:12,2025-11-01,65986592,65986592,577.67034118,433.80677185,143.86356933
2025-11-01 19:53:50,2025-11-01,302355261,302355261,567.59227362,432.35714772,135.23512590
2025-11-01 19:53:50,2025-11-01,260417078,260417078,567.59227473,432.71839743,134.87387730
2025-11-01 19:53:50,2025-11-01,253800120,253800120,568.43234699,432.71839743,135.71394956
2025-11-01 19:53:50,2025-11-01,152499802,152499802,568.85143797,434.87764318,133.97379479
2025-11-01 19:53:50,2025-11-01,152305682,152305682,568.43758864,435.95734618,132.48024246
2025-11-01 19:53:50,2025-11-01,152304954,152304954,568.01794710,434.52662721,133.49131989
2025-11-01 19:53:50,2025-11-01,65986659,65986659,568.01874528,433.80765585,134.21108943
2025-11-01 19:53:50,2025-11-01,65986592,65986592,568.01874528,433.80677185,134.21197343
2025-11-01 19:54:27,2025-11-01,302355261,302355261,562.55912451,432.35714772,130.20197679
2025-11-01 19:54:27,2025-11-01,260417078,260417078,562.55912561,432.71839743,129.84072818
2025-11-01 19:54:27,2025-11-01,253800120,253800120,561.71932509,432.71839743,129.00092766
2025-11-01 19:54:27,2025-11-01,152499802,152499802,560.03814438,434.87764318,125.16050120
2025-11-01 19:54:27,2025-11-01,152305682,152305682,558.42749804,435.95734618,122.47015186
2025-11-01 19:54:27,2025-11-01,152304954,152304954,559.72301662,434.52662721,125.19638941
2025-11-01 19:54:27,2025-11-01,65986659,65986659,563.06627643,433.80765585,129.25862058
2025-11-01 19:54:27,2025-11-01,65986592,65986592,560.54552543,433.80677185,126.73875358
