timestamp,date,accountType,equity,walletBalance,unrealizedPnl,realizedPnl,openSymbols,positionCount
2025-11-02T23:48:07.517541+00:00,2025-11-02,UNIFIED,3.3283,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:48:41.231286+00:00,2025-11-02,UNIFIED,3.1377,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:49:15.062192+00:00,2025-11-02,UNIFIED,3.2154,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:49:48.797640+00:00,2025-11-02,UNIFIED,3.2853,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:50:22.724856+00:00,2025-11-02,UNIFIED,3.3070,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:50:56.520195+00:00,2025-11-02,UNIFIED,3.2084,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:51:30.369128+00:00,2025-11-02,UNIFIED,3.3801,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:52:03.935053+00:00,2025-11-02,UNIFIED,3.3620,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:52:37.573858+00:00,2025-11-02,UNIFIED,3.3347,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:53:11.200893+00:00,2025-11-02,UNIFIED,3.3165,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:53:45.000631+00:00,2025-11-02,UNIFIED,3.3578,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:54:18.728856+00:00,2025-11-02,UNIFIED,3.2876,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:54:52.129909+00:00,2025-11-02,UNIFIED,3.2811,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:55:25.595723+00:00,2025-11-02,UNIFIED,3.4386,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:56:00.897557+00:00,2025-11-02,UNIFIED,3.3816,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:56:34.765756+00:00,2025-11-02,UNIFIED,3.3890,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:57:08.512108+00:00,2025-11-02,UNIFIED,3.3639,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:57:42.024610+00:00,2025-11-02,UNIFIED,3.3765,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:58:15.628548+00:00,2025-11-02,UNIFIED,3.3872,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:58:49.266470+00:00,2025-11-02,UNIFIED,3.5836,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:59:22.850492+00:00,2025-11-02,UNIFIED,3.6139,0.0000,0.0000,,RIVERUSDT,1
2025-11-02T23:59:56.309612+00:00,2025-11-02,UNIFIED,3.7281,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:00:29.937171+00:00,2025-11-03,UNIFIED,3.7493,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:01:03.528776+00:00,2025-11-03,UNIFIED,3.8561,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:01:37.144553+00:00,2025-11-03,UNIFIED,3.7197,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:02:10.793387+00:00,2025-11-03,UNIFIED,3.5810,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:02:44.153361+00:00,2025-11-03,UNIFIED,51.9787,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:03:18.172559+00:00,2025-11-03,UNIFIED,51.8651,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:03:51.968308+00:00,2025-11-03,UNIFIED,51.6356,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:04:25.717263+00:00,2025-11-03,UNIFIED,51.5755,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:04:59.863501+00:00,2025-11-03,UNIFIED,51.6627,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:05:33.550318+00:00,2025-11-03,UNIFIED,51.2803,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:06:07.316424+00:00,2025-11-03,UNIFIED,51.3815,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:06:40.929352+00:00,2025-11-03,UNIFIED,51.3022,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:07:14.620968+00:00,2025-11-03,UNIFIED,51.0907,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:07:48.282353+00:00,2025-11-03,UNIFIED,51.0136,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:08:22.157619+00:00,2025-11-03,UNIFIED,50.8841,0.0000,0.0000,,,0
2025-11-03T00:08:55.539913+00:00,2025-11-03,UNIFIED,50.8647,0.0000,0.0000,,,0
2025-11-03T00:09:29.513568+00:00,2025-11-03,UNIFIED,51.0003,0.0000,0.0000,,,0
2025-11-03T00:10:03.109784+00:00,2025-11-03,UNIFIED,53.3863,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:10:37.094283+00:00,2025-11-03,UNIFIED,54.1234,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:11:10.572516+00:00,2025-11-03,UNIFIED,50.3620,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:11:43.989563+00:00,2025-11-03,UNIFIED,50.3717,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:12:17.273689+00:00,2025-11-03,UNIFIED,49.2199,0.0000,0.0000,,"RIVERUSDT,PUMPFUNUSDT",2
2025-11-03T00:12:50.893001+00:00,2025-11-03,UNIFIED,49.5286,0.0000,0.0000,,"RIVERUSDT,PUMPFUNUSDT",2
2025-11-03T00:13:24.341919+00:00,2025-11-03,UNIFIED,52.1499,0.0000,0.0000,,"PUMPFUNUSDT,RIVERUSDT",2
2025-11-03T00:13:57.675156+00:00,2025-11-03,UNIFIED,51.7177,0.0000,0.0000,,"RIVERUSDT,PUMPFUNUSDT",2
2025-11-03T00:14:31.185581+00:00,2025-11-03,UNIFIED,52.0382,0.0000,0.0000,,"RIVERUSDT,PUMPFUNUSDT",2
2025-11-03T00:15:04.512522+00:00,2025-11-03,UNIFIED,47.8752,0.0000,0.0000,,"RIVERUSDT,PUMPFUNUSDT",2
2025-11-03T00:15:38.321514+00:00,2025-11-03,UNIFIED,46.8595,0.0000,0.0000,,"RIVERUSDT,PUMPFUNUSDT",2
2025-11-03T00:16:11.660227+00:00,2025-11-03,UNIFIED,47.0988,0.0000,0.0000,,"RIVERUSDT,PUMPFUNUSDT",2
2025-11-03T00:16:44.937978+00:00,2025-11-03,UNIFIED,50.6085,0.0000,0.0000,,"RIVERUSDT,PUMPFUNUSDT",2
2025-11-03T00:17:18.141794+00:00,2025-11-03,UNIFIED,50.9522,0.0000,0.0000,,"RIVERUSDT,PUMPFUNUSDT",2
2025-11-03T00:17:51.609853+00:00,2025-11-03,UNIFIED,45.7449,0.0000,0.0000,,"RIVERUSDT,PUMPFUNUSDT",2
2025-11-03T00:18:24.955685+00:00,2025-11-03,UNIFIED,46.4822,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:18:58.307609+00:00,2025-11-03,UNIFIED,46.4516,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:19:32.275818+00:00,2025-11-03,UNIFIED,46.4440,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:20:05.540851+00:00,2025-11-03,UNIFIED,48.1530,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:20:38.844221+00:00,2025-11-03,UNIFIED,49.8531,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:21:12.228739+00:00,2025-11-03,UNIFIED,43.0247,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:21:45.546650+00:00,2025-11-03,UNIFIED,42.5866,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:22:19.080765+00:00,2025-11-03,UNIFIED,43.8654,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:22:52.361259+00:00,2025-11-03,UNIFIED,44.2812,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:23:25.912845+00:00,2025-11-03,UNIFIED,42.1541,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:23:59.454438+00:00,2025-11-03,UNIFIED,40.8470,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:24:32.807474+00:00,2025-11-03,UNIFIED,41.2876,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:25:06.293338+00:00,2025-11-03,UNIFIED,39.5904,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:25:40.183065+00:00,2025-11-03,UNIFIED,40.4594,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:26:13.534388+00:00,2025-11-03,UNIFIED,39.1628,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:26:47.160864+00:00,2025-11-03,UNIFIED,38.2808,0.0000,0.0000,,PUMPFUNUSDT,1
2025-11-03T00:27:20.382640+00:00,2025-11-03,UNIFIED,33.8519,0.0000,0.0000,,,0
2025-11-03T00:27:53.795830+00:00,2025-11-03,UNIFIED,33.8463,0.0000,0.0000,,,0
2025-11-03T00:28:27.164724+00:00,2025-11-03,UNIFIED,33.1234,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:29:00.651086+00:00,2025-11-03,UNIFIED,31.9214,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:29:33.946532+00:00,2025-11-03,UNIFIED,32.0466,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:30:07.226260+00:00,2025-11-03,UNIFIED,31.6576,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:30:40.464155+00:00,2025-11-03,UNIFIED,31.5394,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:31:13.771611+00:00,2025-11-03,UNIFIED,31.7994,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:31:47.052545+00:00,2025-11-03,UNIFIED,31.5430,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:32:20.991131+00:00,2025-11-03,UNIFIED,32.2308,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:32:54.986523+00:00,2025-11-03,UNIFIED,31.8150,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:33:29.765483+00:00,2025-11-03,UNIFIED,31.6983,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:34:03.339899+00:00,2025-11-03,UNIFIED,30.9034,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:34:36.535937+00:00,2025-11-03,UNIFIED,31.1514,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:35:10.117051+00:00,2025-11-03,UNIFIED,31.9491,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:35:47.138733+00:00,2025-11-03,UNIFIED,31.0338,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:36:20.889620+00:00,2025-11-03,UNIFIED,30.9828,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:36:54.706623+00:00,2025-11-03,UNIFIED,30.2033,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:37:28.164129+00:00,2025-11-03,UNIFIED,30.6040,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:38:01.568647+00:00,2025-11-03,UNIFIED,31.1454,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:38:35.385246+00:00,2025-11-03,UNIFIED,32.3975,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:39:08.701701+00:00,2025-11-03,UNIFIED,32.2384,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:39:42.093502+00:00,2025-11-03,UNIFIED,33.0400,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:40:15.532669+00:00,2025-11-03,UNIFIED,34.6613,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:40:48.827148+00:00,2025-11-03,UNIFIED,34.8957,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:41:22.254896+00:00,2025-11-03,UNIFIED,38.1930,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:41:55.616574+00:00,2025-11-03,UNIFIED,39.2332,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:42:29.144679+00:00,2025-11-03,UNIFIED,39.2724,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:43:03.144295+00:00,2025-11-03,UNIFIED,38.6167,0.0000,0.0000,,RIVERUSDT,1
2025-11-03T00:43:36.754823+00:00,2025-11-03,UNIFIED,38.1423,0.0000,0.0000,,"VIRTUALUSDT,RIVERUSDT",2
2025-11-03T00:44:10.120688+00:00,2025-11-03,UNIFIED,37.7968,0.0000,0.0000,,"VIRTUALUSDT,RIVERUSDT",2
2025-11-03T00:44:43.694904+00:00,2025-11-03,UNIFIED,25.8696,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:45:17.648446+00:00,2025-11-03,UNIFIED,25.7865,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:45:51.162662+00:00,2025-11-03,UNIFIED,24.5424,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:46:24.541290+00:00,2025-11-03,UNIFIED,24.5620,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:46:58.084555+00:00,2025-11-03,UNIFIED,22.8433,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:47:31.574047+00:00,2025-11-03,UNIFIED,22.6420,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:48:05.098391+00:00,2025-11-03,UNIFIED,23.9357,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:48:38.885781+00:00,2025-11-03,UNIFIED,22.4532,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:49:12.747697+00:00,2025-11-03,UNIFIED,23.2746,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:49:46.249251+00:00,2025-11-03,UNIFIED,24.5730,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:50:19.777568+00:00,2025-11-03,UNIFIED,23.8664,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:50:53.635878+00:00,2025-11-03,UNIFIED,24.9475,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:51:27.281697+00:00,2025-11-03,UNIFIED,25.6873,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:52:00.774245+00:00,2025-11-03,UNIFIED,27.1771,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:52:34.108422+00:00,2025-11-03,UNIFIED,30.6691,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:53:07.463659+00:00,2025-11-03,UNIFIED,30.8860,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:53:41.011908+00:00,2025-11-03,UNIFIED,29.2028,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:54:14.344902+00:00,2025-11-03,UNIFIED,30.4903,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:54:48.171676+00:00,2025-11-03,UNIFIED,30.3302,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:55:21.809382+00:00,2025-11-03,UNIFIED,29.9133,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:55:55.289575+00:00,2025-11-03,UNIFIED,31.9935,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:56:28.933469+00:00,2025-11-03,UNIFIED,34.1872,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:57:02.637638+00:00,2025-11-03,UNIFIED,31.6802,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:57:37.217026+00:00,2025-11-03,UNIFIED,32.2134,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:58:10.959830+00:00,2025-11-03,UNIFIED,34.4953,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:58:44.227389+00:00,2025-11-03,UNIFIED,33.5650,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:59:18.118671+00:00,2025-11-03,UNIFIED,42.3274,0.0000,0.0000,,VIRTUALUSDT,1
2025-11-03T00:59:51.836012+00:00,2025-11-03,UNIFIED,46.9955,0.0000,0.0000,,VIRTUALUSDT,1
